Date,Close Price,Open Price,High Price,Low Price,Total Traded Quantity,Month,Year,Day_perc_Change,Trend,sma21,sma34,Trade Call,sma14,std14,Bollinger Upper,Bollinger Lower
2018-04-10,1436.22,1431.99,1438.38,1415.7,4.28,4,2018,0.6425843523352404,Slight positive,1518.6885714285697,1547.513529411765,HODL,1487.7735714285723,49.64484830459404,1587.0632680377603,1388.4838748193843
2018-04-09,1406.08,1425.03,1438.48,1402.57,4.21,4,2018,-2.0985642868084358,Negative,1509.816666666665,1541.5114705882354,HODL,1475.877857142858,47.66368835247616,1571.2052338478102,1380.5504804379057
2018-04-06,1405.23,1429.97,1452.5,1400.26,5.88,4,2018,-0.06045175238961197,Slight or No change,1500.5352380952365,1535.692647058824,HODL,1467.825714285715,49.49455940796258,1566.8148331016403,1368.83659546979
2018-04-05,1451.75,1441.99,1459.56,1427.07,6.41,4,2018,3.310490097706431,Among top gainers,1494.3828571428555,1531.2776470588237,HODL,1467.2242857142867,49.64566984204423,1566.515625398375,1367.9329460301983
2018-04-04,1410.57,1358.24,1415.39,1352.88,6.98,4,2018,-2.8365765455484753,Negative,1486.6919047619033,1526.253235294118,HODL,1463.6871428571437,51.90572347698905,1567.4985898111217,1359.8756959031657
2018-04-03,1392.05,1391.38,1414.0,1355.33,10.23,4,2018,-1.3129444125424494,Negative,1478.2333333333318,1520.5647058823533,HODL,1454.700714285715,52.69013401507707,1560.0809823158693,1349.320446255561
2018-04-02,1371.99,1417.62,1421.36,1355.0,10.46,4,2018,-1.441040192521814,Negative,1468.2204761904748,1514.6123529411766,HODL,1443.5935714285722,52.55537323141942,1548.704317891411,1338.4828249657335
2018-03-29,1447.34,1406.0,1455.47,1365.2,12.58,3,2018,5.4920225366074105,Among top gainers,1462.5638095238082,1510.6588235294118,HODL,1435.7671428571437,41.34540741466933,1518.4579576864824,1353.076328027805
2018-03-28,1431.42,1447.0,1455.9,1386.17,13.71,3,2018,-1.0999488717232886,Negative,1455.8399999999988,1506.0747058823529,HODL,1428.8800000000008,31.744392115277662,1492.3687842305562,1365.3912157694454
2018-03-27,1497.05,1572.4,1575.96,1482.32,7.0,3,2018,4.584957594556438,Among top gainers,1454.8442857142845,1503.749117647059,HODL,1428.3957142857148,30.541959212315508,1489.4796327103459,1367.3117958610837
2018-03-26,1555.86,1530.0,1556.99,1499.25,5.62,3,2018,3.928392505260336,Among top gainers,1459.4009523809514,1502.405588235294,HODL,1436.5642857142864,45.79873238323716,1528.1617504807607,1344.966820947812
2018-03-23,1495.56,1539.01,1549.02,1495.36,8.01,3,2018,-3.8756700474335664,Among top losers,1461.089999999999,1499.2482352941174,HODL,1441.1907142857149,48.3698163136793,1537.9303469130734,1344.4510816583563
2018-03-22,1544.92,1565.47,1573.85,1542.4,6.32,3,2018,3.300435957099701,Among top gainers,1462.3785714285702,1497.361176470588,HODL,1448.077857142858,55.78639855990906,1559.6506542626762,1336.5050600230397
2018-03-21,1581.86,1586.45,1590.0,1563.17,4.75,3,2018,2.391062320379045,Positive,1464.9676190476177,1496.5923529411762,HODL,1459.1357142857153,65.7508195578337,1590.6373534013826,1327.634075170048
2018-03-20,1586.51,1550.34,1587.0,1545.41,4.58,3,2018,0.29395774594465074,Slight or No change,1466.3771428571415,1496.4194117647057,HODL,1469.870714285715,73.53017648078956,1616.931067247294,1322.8103613241358
2018-03-19,1544.93,1554.53,1561.66,1525.35,6.58,3,2018,-2.62084701640708,Negative,1467.190952380951,1494.795588235294,HODL,1479.788571428572,73.62821144696166,1627.0449943224953,1332.5321485346485
2018-03-16,1571.68,1583.45,1589.44,1567.5,5.43,3,2018,1.731470034241034,Positive,1470.4219047619033,1494.5229411764706,HODL,1491.6778571428579,74.10001465571665,1639.8778864542912,1343.4778278314245
2018-03-15,1582.32,1595.0,1596.91,1578.11,4.07,3,2018,0.6769825918762074,Slight positive,1477.1276190476176,1494.8241176470588,HODL,1501.0042857142864,76.85379263092791,1654.7118709761423,1347.2967004524305
2018-03-14,1591.0,1597.0,1606.44,1590.89,4.26,3,2018,0.5485616057434584,Slight positive,1484.7566666666653,1495.451176470588,HODL,1513.8921428571434,75.64089412669034,1665.173931110524,1362.6103546037627
2018-03-13,1588.18,1615.96,1617.54,1578.01,6.53,3,2018,-0.17724701445631652,Slight or No change,1491.408095238094,1495.625294117647,HODL,1527.9014285714293,69.22961792326811,1666.3606644179654,1389.4421927248932
2018-03-12,1598.39,1592.6,1605.33,1586.7,5.17,3,2018,0.6428742333992377,Slight positive,1499.5671428571416,1496.5741176470588,BUY,1544.0728571428576,54.98578395696618,1654.04442505679,1434.1012892289252
2018-03-09,1578.89,1563.5,1578.94,1559.08,4.53,3,2018,-1.2199776024624742,Negative,1506.3609523809512,1496.7585294117646,HODL,1553.4692857142861,47.977207162801776,1649.4237000398896,1457.5148713886826
2018-03-08,1551.86,1550.0,1554.88,1545.25,3.86,3,2018,-1.7119622012933269,Negative,1513.3028571428558,1497.755588235294,HODL,1562.0721428571435,32.80946724968809,1627.6910773565196,1496.4532083577674
2018-03-07,1545.0,1526.52,1545.9,1522.51,4.17,3,2018,-0.4420501849393577,Slight or No change,1519.9585714285702,1500.2505882352941,HODL,1565.4971428571437,27.586709572809102,1620.670562002762,1510.3237237115254
2018-03-06,1537.64,1533.2,1542.13,1528.0,4.56,3,2018,-0.4763754045307378,Slight or No change,1524.0485714285703,1502.5314705882354,HODL,1564.195714285715,28.491265790996284,1621.1782458677076,1507.2131827037224
2018-03-05,1523.61,1494.24,1525.38,1481.0,5.23,3,2018,-0.912437241486963,Slight negative,1529.4314285714274,1502.7005882352942,HODL,1566.1992857142864,23.911564136419933,1614.0224139871261,1518.3761574414466
2018-03-02,1500.25,1469.1,1501.05,1455.01,6.59,3,2018,-1.5332007534736514,Negative,1534.5838095238084,1501.899411764706,HODL,1563.0085714285722,29.334790019600806,1621.678151467774,1504.3389913893704
2018-03-01,1493.45,1513.6,1518.49,1465.0,6.84,3,2018,-0.4532577903682666,Slight or No change,1540.3676190476178,1500.0329411764706,HODL,1556.693571428572,34.09443685888982,1624.8824451463518,1488.5046977107925
2018-02-28,1512.45,1519.51,1528.7,1512.0,4.52,2,2018,1.272222036224857,Positive,1543.468095238094,1499.5802941176469,HODL,1551.4035714285724,34.849450852557375,1621.1024731336872,1481.7046697234575
2018-02-27,1511.98,1524.5,1526.78,1507.21,4.81,2,2018,-0.03107540745148629,Slight or No change,1547.3042857142846,1499.82,HODL,1549.0500000000009,36.398494897025095,1621.846989794051,1476.2530102059507
2018-02-26,1521.95,1509.2,1522.84,1507.0,4.95,2,2018,0.6594002566171486,Slight positive,1548.4899999999989,1502.1861764705882,HODL,1545.497857142858,36.4466951500703,1618.3912474429985,1472.6044668427176
2018-02-23,1500.0,1495.34,1500.0,1486.5,4.42,2,2018,-1.4422287197345507,Negative,1545.829999999999,1504.2217647058822,HODL,1539.617857142858,36.68875727575226,1612.9953716943623,1466.2403425913535
2018-02-22,1485.34,1495.36,1502.54,1475.76,4.86,2,2018,-0.9773333333333412,Slight negative,1545.343333333332,1505.3052941176468,HODL,1532.0707142857152,36.16987047556662,1604.4104552368485,1459.730973334582
2018-02-21,1482.92,1485.0,1503.49,1478.92,6.3,2,2018,-0.1629256601182072,Slight or No change,1542.3909523809514,1506.9485294117642,HODL,1524.5521428571435,34.511436048523514,1593.5750149541905,1455.5292707600966
2018-02-20,1468.35,1446.49,1488.77,1446.49,6.5,2,2018,-0.9825209721360696,Slight negative,1536.9857142857131,1507.8935294117641,HODL,1515.263571428572,30.359735127836654,1575.9830416842453,1454.5441011728988
2018-02-16,1448.69,1457.37,1465.8,1446.56,4.47,2,2018,-1.3389178329417328,Negative,1530.4228571428562,1509.1467647058819,HODL,1505.963571428572,29.29312563281799,1564.5498226942082,1447.377320162936
2018-02-15,1461.76,1466.89,1468.94,1436.84,5.65,2,2018,0.9021943963166691,Slight positive,1526.4623809523798,1510.8094117647054,HODL,1499.5278571428576,28.31518950303505,1556.1582361489277,1442.8974781367874
2018-02-14,1451.05,1406.25,1452.06,1403.36,5.96,2,2018,-0.7326784150612942,Slight negative,1520.7180952380943,1510.7888235294113,HODL,1492.8171428571434,27.8383585470259,1548.4938599511952,1437.1404257630916
2018-02-13,1414.51,1385.93,1419.72,1383.53,5.92,2,2018,-2.5181764928844608,Negative,1512.727142857142,1510.9047058823526,HODL,1484.0221428571433,31.76192257756937,1547.5459880122821,1420.4982977020045
2018-02-12,1386.23,1364.67,1393.81,1344.01,6.74,2,2018,-1.9992789022346915,Negative,1502.9761904761897,1510.7335294117643,SELL,1474.209285714286,38.98981217313058,1552.188910060547,1396.2296613680248
2018-02-09,1339.6,1373.49,1383.5,1265.93,14.14,2,2018,-3.3637996580654033,Among top losers,1491.1390476190468,1509.7808823529408,HODL,1462.734285714286,52.154174656159526,1567.042635026605,1358.425936401967
2018-02-08,1350.5,1429.67,1433.75,1349.94,8.58,2,2018,0.8136757240967629,Slight positive,1479.334761904761,1506.9326470588232,HODL,1452.5235714285716,59.19603113087544,1570.9156336903225,1334.1315091668207
2018-02-07,1416.78,1449.0,1460.99,1415.15,7.16,2,2018,4.907811921510552,Among top gainers,1471.6152380952374,1506.5020588235293,HODL,1445.69,57.235592476649074,1560.1611849532983,1331.2188150467018
2018-02-06,1442.84,1361.46,1443.99,1351.79,11.07,2,2018,1.8393822611838084,Positive,1466.4238095238088,1504.9076470588232,HODL,1440.7514285714285,53.96521327628781,1548.6818551240042,1332.8210020188528
2018-02-05,1390.0,1402.62,1458.98,1320.72,11.49,2,2018,-3.6622217293670767,Among top losers,1459.0428571428563,1500.0294117647054,HODL,1431.3264285714286,50.07536314351793,1531.4771548584645,1331.1757022843926
2018-02-02,1429.95,1477.39,1498.0,1414.0,11.13,2,2018,2.8741007194244665,Positive,1453.9147619047612,1498.0997058823525,HODL,1426.3228571428572,46.02121658347709,1518.3652903098114,1334.280423975903
2018-02-01,1390.0,1445.0,1459.88,1385.14,9.11,2,2018,-2.7938039791601144,Negative,1447.5523809523802,1493.5432352941173,HODL,1419.5128571428572,43.6070233278493,1506.726903798556,1332.2988104871586
2018-01-31,1450.89,1451.3,1472.58,1450.04,6.42,1,2018,4.380575539568343,Among top gainers,1445.201904761904,1489.6911764705878,HODL,1417.2250000000001,40.77256010715306,1498.7701202143062,1335.679879785694
2018-01-30,1437.82,1403.17,1439.25,1392.0,5.87,1,2018,-0.9008263893196756,Slight negative,1442.5528571428563,1485.3179411764702,HODL,1415.044285714286,38.58560188109765,1492.2154894764813,1337.8730819520906
2018-01-29,1417.68,1409.18,1431.39,1400.44,5.7,1,2018,-1.4007316632123512,Negative,1438.039999999999,1481.5752941176465,HODL,1412.829285714286,37.37672917826039,1487.5827440708067,1338.0758273577653
2018-01-26,1402.05,1392.01,1402.53,1380.91,4.86,1,2018,-1.1025055019468488,Negative,1432.8052380952372,1476.5861764705878,HODL,1408.5642857142861,34.672726527261155,1477.9097387688084,1339.2188326597638
2018-01-25,1377.95,1368.0,1378.34,1357.62,4.75,1,2018,-1.7189115937377375,Negative,1425.9480952380943,1470.5752941176465,HODL,1403.3428571428576,33.257833878422844,1469.8585248997033,1336.827189386012
2018-01-24,1357.51,1374.82,1388.16,1338.0,6.81,1,2018,-1.4833629667259318,Negative,1419.1628571428562,1463.70794117647,HODL,1399.271428571429,35.2168665572185,1469.705161685866,1328.837695456992
2018-01-23,1362.54,1338.09,1364.9,1337.34,5.17,1,2018,0.3705313404689381,Slight or No change,1413.3152380952372,1457.071470588235,HODL,1397.5792857142862,36.43961505838715,1470.4585158310606,1324.700055597512
2018-01-22,1327.31,1297.17,1327.45,1296.66,4.14,1,2018,-2.5856121655144055,Negative,1405.905238095237,1449.0985294117643,HODL,1396.7014285714292,38.05600950362105,1472.8134475786712,1320.5894095641872
2018-01-19,1294.58,1312.0,1313.0,1292.99,4.58,1,2018,-2.4658896565233457,Negative,1397.6304761904753,1440.7364705882349,HODL,1392.7071428571435,45.48730328826478,1483.681749433673,1301.7325362806139
2018-01-18,1293.32,1293.95,1304.6,1284.02,4.03,1,2018,-0.09732886341515813,Slight or No change,1390.231904761904,1433.1323529411761,HODL,1383.888571428572,51.96729205909266,1487.8231555467573,1279.9539873103868
2018-01-17,1295.0,1312.24,1314.0,1280.88,5.25,1,2018,0.12989824637368308,Slight or No change,1382.2909523809517,1425.7794117647054,HODL,1373.328571428572,54.045927457341584,1481.4204263432553,1265.236716513889
2018-01-16,1304.86,1323.0,1339.94,1292.3,7.22,1,2018,0.7613899613899466,Slight positive,1375.3295238095232,1418.9329411764702,HODL,1367.2471428571437,56.748260214402784,1480.7436632859492,1253.7506224283381
2018-01-12,1305.2,1273.39,1305.76,1273.39,5.44,1,2018,0.02605643517312739,Slight or No change,1370.1242857142852,1412.5091176470582,HODL,1358.3364285714292,55.9335687850495,1470.2035661415282,1246.4692910013302
2018-01-11,1276.68,1259.74,1276.77,1256.46,3.13,1,2018,-2.1851057309224653,Negative,1364.9076190476185,1405.9335294117643,HODL,1350.2421428571436,59.10829672057606,1468.4587362982957,1232.0255494159915
2018-01-10,1254.33,1245.15,1254.33,1237.23,2.69,1,2018,-1.7506344581257771,Negative,1360.8471428571424,1398.9005882352938,HODL,1336.2021428571436,56.655996515881824,1449.5141358889073,1222.89014982538
2018-01-09,1252.7,1256.9,1259.33,1241.76,3.66,1,2018,-0.1299498537067456,Slight or No change,1356.1899999999998,1391.2608823529408,HODL,1322.9792857142863,52.57034034571885,1428.119966405724,1217.8386050228487
2018-01-08,1246.87,1236.0,1253.08,1232.03,4.28,1,2018,-0.4653947473457487,Slight or No change,1348.0990476190473,1383.4635294117643,HODL,1310.7785714285721,48.57011028591105,1407.9187920003942,1213.63835085675
2018-01-05,1229.14,1217.51,1229.14,1210.0,3.54,1,2018,-1.4219605893156295,Negative,1337.9228571428569,1374.851470588235,HODL,1298.4278571428579,45.46050156725026,1389.3488602773584,1207.5068540083573
2018-01-04,1209.59,1205.0,1215.87,1204.66,3.02,1,2018,-1.59054298127147,Negative,1329.3319047619045,1366.3099999999995,HODL,1286.4021428571434,45.07283681032901,1376.5478164778015,1196.2564692364854
2018-01-03,1204.2,1188.3,1205.49,1188.3,3.11,1,2018,-0.4456055357600408,Slight or No change,1318.5819047619045,1358.0411764705877,HODL,1275.4514285714292,45.09161526305772,1365.6346590975447,1185.2681980453137
2018-01-02,1189.01,1172.0,1190.0,1170.51,2.69,1,2018,-1.2614183690416891,Negative,1309.010952380952,1349.396764705882,HODL,1263.0564285714293,43.11799189113407,1349.2924123536973,1176.8204447891612
2017-12-29,1169.47,1182.35,1184.0,1167.5,2.69,12,2017,-1.6433839917242008,Negative,1295.6099999999997,1340.606176470588,HODL,1251.7821428571435,45.589692522370854,1342.9615279018853,1160.6027578124017
2017-12-28,1186.1,1189.0,1190.1,1184.38,1.84,12,2017,1.4220116805048422,Positive,1283.623333333333,1332.8829411764702,HODL,1244.033571428572,46.95446494818156,1337.9425013249352,1150.124641532209
2017-12-27,1182.26,1179.91,1187.29,1175.61,1.87,12,2017,-0.32375010538739923,Slight or No change,1272.4128571428566,1324.662352941176,HODL,1236.1007142857147,47.36696519470931,1330.8346446751334,1141.366783896296
2017-12-26,1176.76,1168.36,1178.32,1160.55,2.01,12,2017,-0.4652106981543835,Slight or No change,1261.6847619047614,1316.5949999999996,HODL,1227.6550000000004,46.5921381202229,1320.8392762404462,1134.4707237595546
2017-12-22,1168.36,1172.08,1174.62,1167.83,1.59,12,2017,-0.7138243991978044,Slight negative,1251.7042857142853,1309.3552941176467,HODL,1217.9050000000004,43.36354845505506,1304.6320969101105,1131.1779030898904
2017-12-21,1174.76,1175.9,1179.17,1167.64,2.12,12,2017,0.5477763702968375,Slight positive,1243.0019047619044,1303.1355882352937,HODL,1208.5878571428573,36.65946329257427,1281.9067837280058,1135.2689305577087
2017-12-20,1177.62,1190.5,1191.0,1176.0,2.37,12,2017,0.2434539820899584,Slight or No change,1234.19619047619,1298.371470588235,HODL,1201.512142857143,31.735031887483313,1264.9822066321096,1138.0420790821765
2017-12-19,1187.38,1189.15,1192.97,1179.14,2.59,12,2017,0.8287902719043672,Slight positive,1227.5328571428565,1293.5738235294114,HODL,1196.73,27.98665368731772,1252.7033073746354,1140.7566926253646
2017-12-18,1190.58,1187.37,1194.78,1180.91,2.95,12,2017,0.2695009179874974,Slight or No change,1222.5804761904756,1286.920882352941,HODL,1192.2928571428572,22.890764825233983,1238.0743867933252,1146.5113274923892
2017-12-15,1179.14,1179.03,1182.75,1169.33,4.78,12,2017,-0.9608762115943305,Slight negative,1217.1433333333327,1279.1649999999997,HODL,1187.4550000000002,16.821455049978294,1221.0979100999568,1153.8120899000435
2017-12-14,1174.26,1163.71,1177.93,1162.45,3.21,12,2017,-0.4138609495055845,Slight or No change,1211.3938095238088,1272.8197058823528,HODL,1183.535,12.088891117880417,1207.7127822357609,1159.3572177642393
2017-12-13,1164.13,1170.0,1170.87,1160.27,2.62,12,2017,-0.8626709587314485,Slight negative,1204.6923809523803,1265.0014705882352,HODL,1180.2878571428573,10.560858923743487,1201.4095749903443,1159.1661392953704
2017-12-12,1165.08,1166.51,1173.6,1161.61,2.24,12,2017,0.08160600620203963,Slight or No change,1198.0199999999993,1258.3861764705882,HODL,1177.4935714285714,8.770968376533485,1195.0355081816383,1159.9516346755045
2017-12-11,1168.92,1164.6,1169.9,1157.0,2.36,12,2017,0.3295911010402941,Slight or No change,1192.888571428571,1250.0929411764705,HODL,1176.0585714285717,8.376420069768665,1192.811411568109,1159.3057312890344
2017-12-08,1162.0,1170.4,1172.79,1157.1,3.05,12,2017,-0.5919994524860583,Slight negative,1188.4919047619042,1241.980588235294,HODL,1175.525,9.040021060132533,1193.6050421202651,1157.444957879735
2017-12-07,1159.79,1156.59,1163.19,1151.0,2.51,12,2017,-0.1901893287435508,Slight or No change,1184.0676190476183,1234.395588235294,HODL,1173.6457142857146,9.400087327075502,1192.4458889398657,1154.8455396315635
2017-12-06,1152.35,1137.99,1155.89,1136.08,2.85,12,2017,-0.6414954431405717,Slight negative,1179.5666666666662,1227.0514705882351,HODL,1171.509285714286,10.612410343324576,1192.7341064009352,1150.284465027637
2017-12-05,1141.57,1128.26,1159.27,1124.74,4.08,12,2017,-0.9354796719746594,Slight negative,1175.396666666666,1220.0991176470586,HODL,1168.9957142857145,13.139607015655617,1195.2749283170258,1142.7165002544032
2017-12-04,1133.95,1173.85,1175.2,1128.0,5.93,12,2017,-0.667501773872814,Slight negative,1171.7947619047613,1213.5238235294114,HODL,1166.5378571428573,16.142785089257345,1198.823427321372,1134.2522869643426
2017-12-01,1162.35,1172.05,1179.65,1152.0,4.11,12,2017,2.5045195996296066,Positive,1169.801904761904,1207.6358823529408,HODL,1165.6514285714286,15.996628422186586,1197.6446854158019,1133.6581717270553
2017-11-30,1176.75,1167.1,1178.57,1160.0,4.51,11,2017,1.2388695315524556,Positive,1169.2180952380945,1203.2076470588233,HODL,1165.589285714286,15.94817349762896,1197.485632709544,1133.692938719028
2017-11-29,1161.27,1194.8,1194.8,1145.19,9.26,11,2017,-1.3154875717017234,Negative,1168.8276190476183,1199.286764705882,HODL,1163.724285714286,14.680182724801096,1193.084651163888,1134.3639202646839
2017-11-28,1193.6,1204.88,1205.34,1188.52,4.56,11,2017,2.7840209425887164,Positive,1169.1847619047612,1196.3538235294113,HODL,1163.94,15.120740722543456,1194.181481445087,1133.698518554913
2017-11-27,1195.83,1202.66,1213.41,1191.15,6.74,11,2017,0.18682975871313626,Slight or No change,1169.8309523809517,1193.437058823529,HODL,1165.132142857143,16.95767045796747,1199.0474837730778,1131.2168019412081
2017-11-24,1186.0,1160.7,1186.84,1160.7,3.53,11,2017,-0.8220231972771996,Slight negative,1170.2709523809517,1189.9411764705878,HODL,1165.9707142857144,17.717046317548732,1201.4048069208118,1130.536621650617
2017-11-22,1156.16,1141.0,1160.27,1141.0,3.56,11,2017,-2.5160202360876798,Negative,1169.6899999999994,1185.5576470588232,HODL,1165.4014285714288,17.907761899861246,1201.2169523711514,1129.5859047717063
2017-11-21,1139.49,1132.86,1140.0,1128.2,2.48,11,2017,-1.441841959590373,Negative,1168.0104761904756,1181.5226470588232,HODL,1163.5735714285718,19.202297781991415,1201.9781669925546,1125.168975864589
2017-11-20,1126.31,1129.77,1133.42,1122.55,2.16,11,2017,-1.1566578030522523,Negative,1165.5671428571425,1177.7573529411761,HODL,1160.5300000000002,21.525959283509287,1203.5819185670189,1117.4780814329815
2017-11-17,1129.88,1138.28,1138.8,1125.81,2.41,11,2017,0.3169642460779221,Slight or No change,1162.8290476190473,1174.1449999999995,HODL,1158.2357142857145,23.01728304295908,1204.2702803716327,1112.2011481997963
2017-11-16,1137.29,1130.16,1138.16,1130.05,2.21,11,2017,0.6558218571883545,Slight positive,1160.2914285714282,1170.922058823529,HODL,1156.6285714285716,23.676482280634165,1203.98153598984,1109.2756068673032
2017-11-15,1126.69,1127.01,1131.75,1121.63,3.93,11,2017,-0.9320402008282768,Slight negative,1157.7938095238092,1167.9088235294114,HODL,1154.7957142857144,24.98994619816894,1204.7756066820523,1104.8158218893766
2017-11-14,1136.84,1130.11,1138.0,1123.89,3.14,11,2017,0.90086891691592,Slight positive,1156.0119047619046,1165.7691176470585,HODL,1154.4578571428572,25.213483016484304,1204.8848231758257,1104.0308911098887
2017-11-13,1129.17,1123.0,1139.9,1122.34,2.92,11,2017,-0.6746771753280867,Slight negative,1154.3471428571427,1163.5623529411762,HODL,1154.1164285714287,25.542766432619104,1205.201961436667,1103.0308957061904
2017-11-10,1125.35,1126.1,1131.75,1124.06,2.18,11,2017,-0.33830158434957625,Slight or No change,1152.455238095238,1161.6899999999996,HODL,1151.4735714285714,26.520758083792053,1204.5150875961556,1098.4320552609872
2017-11-09,1129.13,1125.96,1129.62,1115.77,3.73,11,2017,0.3358954991780516,Slight or No change,1150.560476190476,1160.5035294117642,HODL,1148.0721428571428,26.0796402106095,1200.2314232783617,1095.912862435924
2017-11-08,1132.88,1122.82,1135.54,1119.11,2.58,11,2017,0.3321141055502963,Slight or No change,1149.1738095238095,1158.938235294117,HODL,1146.0442857142857,26.078234577510642,1198.200754869307,1093.8878165592644
2017-11-07,1123.17,1124.74,1130.6,1117.5,2.69,11,2017,-0.8571075489019142,Slight negative,1147.4299999999998,1157.2002941176463,HODL,1141.0135714285714,22.783833542173422,1186.5812385129182,1095.4459043442246
2017-11-06,1120.66,1109.15,1125.41,1108.77,3.38,11,2017,-0.223474629842324,Slight or No change,1145.9209523809525,1155.5502941176464,HODL,1135.6442857142858,16.993568337271103,1169.631422388828,1101.6571490397437
2017-11-03,1111.6,1091.15,1112.68,1088.52,3.75,11,2017,-0.8084521621187668,Slight negative,1144.4938095238094,1153.8808823529405,HODL,1130.3300000000002,10.381954017866718,1151.0939080357336,1109.5660919642667
2017-11-02,1094.22,1097.81,1101.93,1086.87,3.68,11,2017,-1.5635120546959258,Negative,1142.6019047619047,1151.5120588235286,HODL,1125.9057142857146,11.64839884287612,1149.2025119714667,1102.6089165999624
2017-11-01,1103.68,1105.4,1108.97,1096.74,3.76,11,2017,0.8645427793313898,Slight positive,1139.8080952380953,1149.3373529411756,HODL,1123.3478571428575,12.34678480630737,1148.0414267554722,1098.6542875302428
2017-10-31,1105.28,1109.0,1110.54,1101.12,3.48,10,2017,0.14496955639315967,Slight or No change,1136.404761904762,1146.9226470588228,HODL,1121.8457142857146,13.207932764456476,1148.2615798146276,1095.4298487568017
2017-10-30,1110.85,1095.01,1122.79,1093.56,6.61,10,2017,0.5039447017950227,Slight positive,1134.0038095238094,1144.5776470588225,HODL,1120.4864285714289,13.296419765099978,1147.0792681016287,1093.893589041229
2017-10-27,1100.95,1058.14,1105.58,1050.55,16.57,10,2017,-0.8912094342170329,Slight negative,1129.5919047619047,1142.2779411764695,HODL,1117.8907142857147,13.310828133617546,1144.5123705529497,1091.2690580184797
2017-10-26,972.43,980.33,982.9,968.55,5.62,10,2017,-11.673554657341402,Bear drop,1118.9538095238095,1136.3417647058814,HODL,1106.8721428571432,40.84208146177363,1188.5563057806905,1025.187979933596
2017-10-25,972.91,978.0,984.44,966.24,3.03,10,2017,0.04936087944633627,Slight or No change,1108.8066666666666,1130.7176470588226,HODL,1095.1628571428575,53.214560677789386,1201.5919784984362,988.7337357872788
